compound_id	smiles
id_447	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(O)=NCCC(O)=NCCSC(=O)CC(=O)O
id_448	COC(=O)CC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
id_449	OCC1OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1O
id_450	OCC1OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1O
id_451	OCC1OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1O
id_452	OCC1OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1O
id_453	OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O
id_454	OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O
id_455	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1c(C)c(O)c2ccccc2c1O
id_456	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O
id_457	CS(=O)(=O)O
id_458	CO
id_459	CC(=O)C=O
id_460	CC(O)(C(=O)O)C(CC(=O)O)C(=O)O
id_461	N=c1nc(O)c2c([nH]1)NC1OC(COP(=O)(O)O)C(S)=C(S)C1N2
id_462	N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC4Nc5[nH]c(=N)nc(O)c5NC4C(S)=C3S)C(O)C2O)c(O)n1
id_463	N=c1nc(O)c2c([nH]1)NC1OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(O)nc(=N)[nH]c54)C(O)C3O)C(S)=C(S)C1N2
id_464	N=C(NCCCC(N)C(=O)O)NC(CC(=O)O)C(=O)O
id_465	CC(C)(COP(=O)(O)O)C(O)C(O)=NCCC(O)=NC(CS)C(=O)O
id_466	O=C(O)c1ccccc1NC1OC(COP(=O)(O)O)C(O)C1O
id_467	CC(O)=NC1C(O)OC(CO)C(O)C1O
id_468	CC(O)=NC1C(OP(=O)(O)O)OC(CO)C(O)C1O
id_469	CC(O)=NC1C(O)OC(COP(=O)(O)O)C(O)C1O
id_470	CC(O)=NC1C(OC2C3COC(O3)C(N=C(C)O)C2OC(C)C(O)=NC(C)C(O)=NC(CCC(=O)O)C(O)=NC(CCCC(N)C(=O)O)C(O)=NC(C)C(=O)O)OC(CO)C(O)C1O
id_471	CC(O)=NC1=COC(CO)C(OC2OC(CO)C(O)C(O)C2N=C(C)O)C1OC(C)C(O)=NC(C)C(O)=NC(CCC(=O)O)C(O)=NC(CCCC(N)C(=O)O)C(=O)O
id_472	CC(O)=NC(C=O)C(O)C(O)C(O)CO
id_473	CC(O)=NC(C=O)C(O)C(O)C(O)COP(=O)(O)O
id_474	CC(O)=NC(CCC(=O)O)C(=O)O
id_475	CC(O)=NC(CCC=O)C(=O)O
id_476	CC(O)=NC(CCC(=O)OP(=O)(O)O)C(=O)O
id_477	CC(O)=NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO
id_478	N=C(O)NC(CC(=O)O)C(=O)O
id_479	O=C(O)CCC(O)=NC(CCCC(=O)C(=O)O)C(=O)O
id_480	NC(CCCC(N=C(O)CCC(=O)O)C(=O)O)C(=O)O
id_481	CC(O)=NC1C(O)OC(COP(=O)(O)O)C(O)C1OC(C)C(=O)O
id_482	NCC(O)=NC1OC(COP(=O)(O)O)C(O)C1O
id_483	CC(O)=NC(CCCN)C(=O)O
id_484	O=P(O)(O)OCC1OC(N=C(O)CN=CO)C(O)C1O
id_485	N=C(N)NCCCC(N=C(O)CCC(=O)O)C(=O)O
id_486	O=C(O)CCC(O)=NC(CCC(=O)O)C(=O)O
id_487	O=CCCC(N=C(O)CCC(=O)O)C(=O)O
id_488	NCCCC(N=C(O)CCC(=O)O)C(=O)O
id_489	O=C(O)CC(Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O)C(=O)O
id_490	N=C(O)c1ccc[n+](C2OC(COP(=O)(O)O)C(O)C2O)c1
id_491	N=C(O)c1cccnc1
id_492	N=C(O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1
id_493	N=C(O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1
id_494	N=C(O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1
id_495	N=C(O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1
id_496	O=C(O)c1cccnc1
id_497	O=C(O)c1ccc[n+](C2OC(COP(=O)(O)O)C(O)C2O)c1
id_498	O=[N+]([O-])[O-]
id_499	CC(=O)OCC(N)C(=O)O
id_500	NC(C(=O)O)C(O)COP(=O)(O)O
id_501	NC(CCOP(=O)(O)O)C(=O)O
id_502	NC(COP(=O)(O)O)C(=O)O
id_503	NC(CCOC(=O)CCC(=O)O)C(=O)O
id_504	O=C(O)CCC(=O)c1ccccc1C(=O)O
id_505	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(O)=NCCC(O)=NCCSC(=O)c1ccccc1C(=O)CCC(=O)O
id_506	CCCCCCCCCCCCCCCCCC(=O)O
id_507	CCCCCCCCC=CCCCCCCCC(=O)O
id_508	CCCCCCCCC=CCCCCCCCC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
id_509	CCCCCCCC(=O)O
id_510	CCCCCCCC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
id_511	NCCCC(N)C(=O)O
id_512	O=C(O)c1cc(O)nc(O)n1
id_513	O=C(O)c1cc(O)nc(=O)n1C1OC(COP(=O)(O)O)C(O)C1O
id_514	O=C(O)CC(=O)C(=O)O
id_515	N=C(O)N=C(O)C(=O)O
id_516	NC(=O)C(=O)O
id_517	NC(CCC(O)=NC(CSSCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O)C(O)=NCC(=O)O)C(=O)O
id_518	Cc1ccc(O)cc1
id_519	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)C(O)C1O
id_520	CCCCCCCCCCCCCCCC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
id_521	CC(C)(COP(=O)(O)O)C(O)C(O)=NCCC(O)=NCCS
id_522	NC=CC(=O)OO
id_523	O=CCc1ccccc1
id_524	O=C(O)Cc1ccccc1
id_525	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(O)=NCCC(O)=NCCSC(=O)Cc1ccccc1
id_526	O=C(O)CCc1ccccc1
id_527	O=C(O)C(O)=Cc1ccccc1
id_528	O=P(O)(O)O
id_529	CCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCC
id_530	CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCC
id_531	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCC
id_532	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCCCC
id_533	CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCC
id_534	CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCCC=CCCCCCC
id_535	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCCCCCCCCCC
id_536	CCCCCCC=CCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCCCCC=CCCCCCC
id_537	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCCCCCCCCCCCC
id_538	CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCCCCCCCC
id_539	CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)O)OC(=O)CCCCCCCC=CCCCCCC
id_540	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
id_541	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCCCC
id_542	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(=O)CCCCCCCCCCCCCCC
id_543	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(=O)CCCCCCCCCCCCCCCCC
id_544	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(N=C(O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)(O)O)C(N=C(O)CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)O)CC(OC3(C(=O)O)CC(O)C(O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(O)C(OC4OC(C(O)CO)C(OP(=O)(O)O)C(O)C4O)C3O)C(C(O)CO)O2)C1OP(=O)(O)O
id_545	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(N=C(O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)(O)O)C(N=C(O)CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)O)CC(OC3(C(=O)O)CC(O)C(O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(OP(=O)(O)O)C(OC4OC(C(O)COC5OC(C(O)CO)C(O)C(O)C5O)C(OP(=O)(O)O)C(O)C4O)C3O)C(C(O)CO)O2)C1OP(=O)(O)O
id_546	C=C(OP(=O)(O)O)C(=O)O
id_547	NCc1[nH]cc(CCC(=O)O)c1CC(=O)O
id_548	O=C(O)C(=O)CC1(C(=O)O)C=CC(O)C=C1
id_549	CCC=O
id_550	CCC(=O)OP(=O)(O)O
id_551	CCC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
id_552	CCC(=O)O
id_553	C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C
id_554	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C
id_555	C=Cc1c2[nH]c(c1C)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(C)c1CCC(=O)O)Cc1[nH]c(c(C)c1C=C)C2
id_556	NCCCCN
id_557	Cc1ncc(CO)c(C=O)c1O
id_558	Cc1ncc(COP(=O)(O)O)c(C=O)c1O
id_559	Cc1ncc(CO)c(CN)c1O
id_560	Cc1ncc(COP(=O)(O)O)c(CN)c1O
id_561	Cc1ncc(CO)c(CO)c1O
id_562	Cc1ncc(COP(=O)(O)O)c(CO)c1O
id_563	CC(=O)C(=O)O
id_564	O=C(O)C1(O)CC(O)C(O)C(O)C1
id_565	O=C(O)c1cccnc1C(=O)O
id_566	Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)(O)O)c1nc(O)nc(O)c1N2
id_567	NC(CCC(O)=NC(CS)C(O)=NCC(=O)O)C(=O)O
id_568	Cc1cc2c(cc1C)N(CC(O)C(O)C(O)CO)c1nc(O)nc(O)c1N2
id_569	Cc1cc2nc3c(O)nc(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C
id_570	C[S+](CCC(=O)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O
id_571	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
id_572	C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O
id_573	C[S+](CCCN)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O
id_574	NC(CCC(O)=NC(CSC=O)C(O)=NCC(=O)O)C(=O)O
id_575	C[S+](C)CCC(N)C(=O)O
id_576	NC(CCSCC1OC(O)C(O)C1O)C(=O)O
id_577	O=C(COP(=O)(O)O)C(O)C(O)C(O)C(O)COP(=O)(O)O
id_578	O=C(CO)C(O)C(O)C(O)C(O)COP(=O)(O)O
id_579	O=C(O)C1=CC(O)C(O)C(O)C1
id_580	O=C(O)C1=CC(OP(=O)(O)O)C(O)C(O)C1
id_581	CC1(CC(=O)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc(n2)C1CCC(=O)O)c(CC(=O)O)c5CCC(=O)O)c(CCC(=O)O)c4CC(=O)O)C(C)(CC(=O)O)C3CCC(=O)O
id_582	CC1(CC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc(n2)C1CCC(=O)O)C(C)(CC(=O)O)C5CCC(=O)O)C(CC(=O)O)=C4CCC(=O)O)c(CCC(=O)O)c3CC(=O)O
id_583	NCCOP(=O)(O)OCC(O)CO
id_584	NCCCCNCCCN
id_585	CCCCCCCCCCCCCCCCCC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
id_586	O=C(O)CCC(=O)O
id_587	O=CCCC(=O)O
id_588	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(O)=NCCC(O)=NCCSC(=O)CCC(=O)O
id_589	O=P(O)(O)OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
id_590	O=S(=O)(O)O
id_591	O=S(O)O
id_592	O=C(O)CS(=O)(=O)O
id_593	NCCS(=O)(=O)O
id_594	CCCCCCCCCCCCCC(=O)O
id_595	CCCCCCCCCCCCCC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
id_596	Cc1ncc(C[n+]2csc(CCO)c2C)c(=N)[nH]1
id_597	Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(=N)[nH]1
id_598	Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(=N)[nH]1
id_599	Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1O
id_600	Cc1cnc(O)nc1O
id_601	CCCCCCCC=CC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
id_602	CCCCCCCCCC=CC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
id_603	CCCC=CC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
id_604	CCCCCCCCCCCCCC=CC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
id_605	CCCCCC=CC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
id_606	CCCCCCCCCCCCCCCC=CC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
id_607	CCCCCCCCCCCC=CC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
id_608	OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O
id_609	O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O
id_610	CCCCCCCCCCCC(O)CC(=O)OC1C(O)C(CO)OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)C1N=C(O)CC(O)CCCCCCCCCCC
id_611	CCCCCCCCCCCC(O)CC(=O)OC1C(N)C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)OC(CO)C1O
id_612	CCCCCCCCCCCC(O)CC(=O)OC1C(O)C(CO)OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)C1N=C(C)O
id_613	O=C1COC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)C(O)C1O
id_614	O=C(O)C1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)C(O)C(O)C1O
id_615	C=C(OC1C(O)C(CO)OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)C1N=C(C)O)C(=O)O
id_616	CC(O)=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)OC(CO)C(O)C1O
id_617	CC(O)=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)OC(C(=O)O)C(O)C1O
id_618	CC(O)=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)O
id_619	CC(O)=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C(=O)O
id_620	CC(O)=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C(O)=NC(CCC(O)=NC(CCCC(N)C(=O)O)C(=O)O)C(=O)O
id_621	CC(O)=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C(O)=NC(CCC(=O)O)C(=O)O
id_622	CC(O)=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C(O)=NC(CCC(O)=NC(CCCC(N)C(=O)O)C(O)=NC(C)C(O)=NC(C)C(=O)O)C(=O)O
id_623	O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O
id_624	O=c1nc(O)ccn1C1OC(COP(=O)(O)O)C(O)C1O
id_625	O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O
id_626	COc1c(O)c(C)c(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c(O)c1OC
id_627	COC1=C(OC)C(=O)C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)=C(C)C1=O
id_628	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O
id_629	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)OC1OC(CO)C(O)C(O)C1N=C(C)O
id_630	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)O
id_631	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OC1OCC(N)(C=O)C(O)C1O
id_632	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)OC1OC(CO)C(OC2OC(C(=O)O)C(OC3OC(C)C(N=C(C)O)C(O)C3O)C(O)C2N=C(C)O)C(O)C1N=C(C)O
id_633	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)OC1OC(CO)C(OC2OC(C(=O)O)C(O)C(O)C2N=C(C)O)C(O)C1N=C(C)O
id_634	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2N=C(C)O)C(OC(C)C(O)=NC(C)C(O)=NC(CCC(O)=NC(CCCC(N)C(=O)O)C(O)=NC(C)C(O)=NC(C)C(=O)O)C(=O)O)C1N=C(C)O
id_635	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)OC1OC(CO)C(O)C(OC(C)C(O)=NC(C)C(O)=NC(CCC(O)=NC(CCCC(N)C(=O)O)C(O)=NC(C)C(O)=NC(C)C(=O)O)C(=O)O)C1N=C(C)O
id_636	Oc1ccnc(O)n1
id_637	Oc1nc(O)c2nc(O)[nH]c2n1
id_638	N=C(N)O
id_639	N=C(O)NC=CC(=O)OO
id_640	O=c1nc(O)ccn1C1OC(CO)C(O)C1O
id_641	NC1COC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)C(O)C1O
id_642	O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)OC2OCC(N=CO)C(O)C2O)C(O)C1O
id_643	O=C(O)CCc1c2[nH]c(c1CC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CCC(=O)O)c1CC(=O)O)C2
id_644	O=P(O)(O)OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(O)nc(O)nc32)C(O)C1O
id_645	Oc1nc(O)c2nc[nH]c2n1
id_646	OCC1OC(n2cnc3c(O)nc(O)nc32)C(O)C1O
id_647	O=P(O)(O)OCC1OC(n2cnc3c(O)nc(O)nc32)C(O)C1O
